Time,Heart Rate
06:57:10,89
06:57:15,88
06:57:20,87
06:57:25,85
06:57:30,83
06:57:40,85
06:57:45,86
06:57:55,92
06:58:00,97
06:58:05,98
06:58:20,97
06:58:25,96
06:58:40,96
06:58:50,97
06:59:05,96
06:59:10,97
06:59:25,97
06:59:30,97
06:59:40,95
06:59:50,94
06:59:55,93
07:00:05,94
07:00:10,96
07:00:25,96
07:00:30,94
07:00:45,95
07:00:50,94
07:01:00,93
07:01:15,94
07:01:20,95
07:01:25,96
07:01:30,97
07:01:35,98
07:01:45,96
07:01:50,97
07:01:55,98
07:02:00,97
07:02:10,96
07:02:15,97
07:02:30,98
07:02:45,100
07:03:00,100
07:03:05,99
07:03:10,100
07:03:20,99
07:03:30,98
07:03:35,100
07:03:45,97
07:03:55,95
07:04:00,95
07:04:05,94
07:04:15,94
07:04:20,95
07:04:25,92
07:04:30,91
07:04:45,90
07:05:00,89
07:05:10,88
07:05:15,90
07:05:20,92
07:05:25,91
07:05:35,90
07:05:45,91
07:05:50,89
07:06:00,88
07:06:15,87
07:06:20,88
07:06:35,88
07:06:50,88
07:06:55,84
07:07:00,83
07:07:15,83
07:07:30,84
07:07:40,85
07:07:55,84
07:08:05,85
07:08:10,86
07:08:20,87
07:08:30,85
07:08:45,85
07:08:55,86
07:09:00,85
07:09:10,83
07:09:15,84
07:09:30,84
07:09:35,83
07:09:40,84
07:09:45,83
07:09:55,84
07:10:00,83
07:10:10,84
07:10:20,85
07:10:25,86
07:10:40,86
07:10:55,86
07:11:05,87
07:11:20,87
07:11:35,87
07:11:40,86
07:11:55,86
07:12:00,84
07:12:15,84
07:12:16,83
07:12:21,82
07:12:26,81
07:12:31,80
07:12:36,79
07:12:41,80
07:12:46,82
07:12:51,83
07:13:01,82
07:13:11,83
07:13:16,83
07:13:21,84
07:13:26,84
07:13:36,82
07:13:51,82
07:14:01,83
07:14:11,82
07:14:16,82
07:14:26,83
07:14:31,84
07:14:41,80
07:14:46,77
07:15:01,78
07:15:16,79
07:15:26,80
07:15:31,82
07:15:36,83
07:15:41,83
07:15:51,84
07:15:56,87
07:16:01,90
07:16:11,92
07:16:16,94
07:16:26,93
07:16:31,94
07:16:36,92
07:16:41,90
07:16:51,97
07:16:56,98
07:17:01,93
07:17:06,87
07:17:16,88
07:17:26,89
07:17:31,91
07:17:36,92
07:17:46,93
07:17:51,92
07:17:56,91
07:18:01,88
07:18:06,86
07:18:11,85
07:18:16,86
07:18:26,85
07:18:36,86
07:18:42,87
07:18:57,87
07:19:07,88
07:19:12,87
07:19:17,86
07:19:32,86
07:19:37,87
07:19:52,89
07:20:02,88
07:20:17,88
07:20:22,87
07:20:32,86
07:20:37,84
07:20:42,84
07:20:52,81
07:20:57,79
07:21:02,76
07:21:17,76
07:21:27,78
07:21:32,78
07:21:37,77
07:21:52,77
07:22:07,75
07:22:12,76
07:22:17,77
07:22:22,76
07:22:37,77
07:22:42,77
07:22:52,78
07:22:57,79
07:23:02,80
07:23:07,83
07:23:12,84
07:23:17,83
07:23:22,83
07:23:37,83
07:23:42,84
07:23:52,84
07:23:57,85
07:24:02,86
07:24:07,87
07:24:17,86
07:24:27,84
07:24:32,83
07:24:37,83
07:24:42,86
07:24:47,89
07:24:57,85
07:25:07,86
07:25:22,84
07:25:32,82
07:25:37,79
07:25:47,80
07:25:57,79
07:26:06,79
07:26:11,79
07:26:21,79
07:26:26,80
07:26:31,82
07:26:36,83
07:26:51,82
07:26:56,80
07:27:01,78
07:27:16,80
07:27:21,82
07:27:26,85
07:27:31,86
07:27:36,87
07:27:41,88
07:27:51,89
07:27:56,90
07:28:06,89
07:28:11,88
07:28:21,87
07:28:26,85
07:28:31,84
07:28:36,84
07:28:46,85
07:28:51,87
07:29:06,87
07:29:21,87
07:29:26,87
07:29:31,87
07:29:36,89
07:29:51,88
07:29:56,87
07:30:11,88
07:30:21,89
07:30:36,89
07:30:51,89
07:30:56,88
07:31:01,88
07:31:06,85
07:31:11,82
07:31:21,83
07:31:26,84
07:31:31,84
07:31:41,85
07:31:51,86
07:32:06,86
07:32:11,86
07:32:16,85
07:32:21,83
07:32:26,82
07:32:31,83
07:32:36,82
07:32:51,82
07:32:52,82
07:33:02,83
07:33:07,84
07:33:22,84
07:33:32,85
07:33:47,85
07:33:57,86
07:34:02,86
07:34:07,87
07:34:12,89
07:34:17,90
07:34:32,89
07:34:37,87
07:34:42,86
07:34:57,85
07:35:02,84
07:35:17,84
07:35:27,85
07:35:42,85
07:35:52,86
07:35:57,87
07:36:02,86
07:36:07,85
07:36:17,86
07:36:27,85
07:36:37,86
07:36:42,88
07:36:47,89
07:36:57,90
07:37:07,89
07:37:12,90
07:37:22,90
07:37:27,91
07:37:32,92
07:37:47,92
07:37:52,91
07:37:57,85
07:38:02,82
07:38:17,83
07:38:22,86
07:38:32,87
07:38:37,89
07:38:42,88
07:38:57,89
07:39:02,90
07:39:07,88
07:39:12,88
07:39:27,88
07:39:37,89
07:39:52,89
07:40:07,89
07:40:17,87
07:40:32,86
07:40:37,85
07:40:42,84
07:40:52,83
07:40:57,81
07:41:02,78
07:41:07,77
07:41:17,78
07:41:22,75
07:41:37,76
07:41:52,77
07:42:02,76
07:42:07,77
07:42:12,79
07:42:27,79
07:42:42,80
07:42:57,81
07:43:12,81
07:43:17,83
07:43:32,83
07:43:37,83
07:43:47,82
07:43:52,83
07:43:57,84
07:44:02,82
07:44:08,82
07:44:13,83
07:44:28,83
07:44:38,82
07:44:43,83
07:44:53,84
07:45:03,83
07:45:08,82
07:45:18,83
07:45:23,84
07:45:28,84
07:45:33,84
07:45:48,85
07:45:53,84
07:46:08,84
07:46:18,83
07:46:23,81
07:46:28,84
07:46:38,84
07:46:53,85
07:47:08,84
07:47:18,85
07:47:33,85
07:47:38,86
07:47:43,87
07:47:48,88
07:47:53,89
07:47:58,89
07:48:03,89
07:48:08,89
07:48:18,88
07:48:28,89
07:48:38,88
07:48:53,86
07:49:03,83
07:49:08,81
07:49:23,81
07:49:33,80
07:49:43,79
07:49:58,79
07:50:13,79
07:50:18,78
07:50:23,76
07:50:33,77
07:50:48,78
07:50:53,79
07:50:58,78
07:51:08,80
07:51:13,83
07:51:18,87
07:51:23,88
07:51:28,89
07:51:38,88
07:51:53,88
07:51:58,88
07:52:08,89
07:52:13,89
07:52:28,88
07:52:43,87
07:52:53,86
07:53:03,85
07:53:08,82
07:53:13,82
07:53:23,77
07:53:28,78
07:53:43,78
07:53:58,78
07:54:03,77
07:54:13,78
07:54:18,77
07:54:23,76
07:54:38,77
07:54:43,79
07:54:48,80
07:54:53,82
07:54:58,86
07:55:03,87
07:55:08,86
07:55:23,85
07:55:28,86
07:55:33,87
07:55:38,86
07:55:43,87
07:55:48,88
07:55:58,89
07:56:13,87
07:56:18,87
07:56:28,86
07:56:43,87
07:56:48,86
07:56:58,86
07:57:03,85
07:57:08,86
07:57:13,89
07:57:18,88
07:57:23,82
07:57:28,82
07:57:43,84
07:57:48,87
07:57:53,88
07:57:58,87
07:58:03,90
07:58:08,91
07:58:13,90
07:58:18,89
07:58:23,89
07:58:28,89
07:58:38,88
07:58:43,86
07:58:53,83
07:58:58,79
07:59:03,82
07:59:08,84
07:59:18,85
07:59:33,84
07:59:38,83
07:59:53,83
07:59:58,84
08:00:08,83
08:00:13,82
08:00:18,82
08:00:23,84
08:00:33,85
08:00:43,86
08:00:48,87
08:01:03,87
08:01:08,86
08:01:23,88
08:01:28,89
08:01:33,87
08:01:38,85
08:01:43,82
08:01:53,83
08:01:58,85
08:02:03,84
08:02:09,84
08:02:14,85
08:02:19,88
08:02:24,89
08:02:29,89
08:02:34,88
08:02:49,88
08:02:54,89
08:02:59,90
08:03:04,91
08:03:14,90
08:03:19,89
08:03:34,88
08:03:44,89
08:03:49,90
08:03:54,91
08:04:04,90
08:04:09,89
08:04:14,89
08:04:24,90
08:04:29,92
08:04:34,86
08:04:39,87
08:04:44,88
08:04:54,88
08:04:59,89
08:05:14,90
08:05:19,89
08:05:24,83
08:05:29,82
08:05:39,83
08:05:44,87
08:05:59,87
08:06:14,89
08:06:24,90
08:06:39,90
08:06:44,90
08:06:59,90
08:07:14,91
08:07:29,91
08:07:34,89
08:07:49,87
08:08:04,86
08:08:19,85
08:08:24,84
08:08:29,83
08:08:44,82
08:08:49,80
08:08:54,79
08:08:59,77
08:09:14,77
08:09:19,78
08:09:24,79
08:09:29,80
08:09:34,80
08:09:49,80
08:09:54,81
08:10:04,79
08:10:14,79
