Time,Heart Rate
00:29:35,63
00:29:40,65
00:29:45,67
00:29:55,65
00:30:00,63
00:30:05,61
00:30:11,60
00:30:16,62
00:30:26,61
00:30:31,59
00:30:41,58
00:30:46,57
00:30:51,55
00:30:56,54
00:31:01,55
00:31:06,59
00:31:11,66
00:31:16,69
00:31:21,73
00:31:36,73
00:31:41,77
00:31:46,79
00:31:51,80
00:32:06,80
00:32:16,81
00:32:21,82
00:32:31,80
00:32:36,77
00:32:41,71
00:32:46,69
00:32:51,70
00:32:56,72
00:33:01,73
00:33:06,73
00:33:11,72
00:33:16,70
00:33:31,70
00:33:36,71
00:33:41,72
00:33:46,73
00:33:51,74
00:34:06,72
00:34:21,71
00:34:26,70
00:34:31,69
00:34:36,66
00:34:46,68
00:34:51,69
00:35:01,70
00:35:06,71
00:35:11,72
00:35:16,70
00:35:21,67
00:35:31,68
00:35:36,67
00:35:51,67
00:35:56,68
00:36:01,70
00:36:06,73
00:36:11,72
00:36:16,69
00:36:21,68
00:36:26,65
00:36:31,63
00:36:41,64
00:36:51,65
00:36:56,66
00:37:01,66
00:37:11,69
00:37:21,70
00:37:31,67
00:37:36,64
00:37:51,64
00:38:01,65
00:38:11,66
00:38:16,69
00:38:26,67
00:38:36,67
00:38:41,64
00:38:51,65
00:38:56,66
00:39:01,67
00:39:06,68
00:39:16,69
00:39:26,70
00:39:31,68
00:39:36,67
00:39:42,66
00:39:47,67
00:39:52,68
00:40:02,67
00:40:07,66
00:40:12,65
00:40:22,66
00:40:32,67
00:40:47,66
00:40:52,65
00:40:57,64
00:41:07,65
00:41:12,66
00:41:27,67
00:41:32,70
00:41:37,68
00:41:42,65
00:41:57,65
00:42:07,66
00:42:12,67
00:42:27,67
00:42:37,66
00:42:42,64
00:42:52,65
00:43:07,65
00:43:12,66
00:43:27,66
00:43:28,66
00:43:33,68
00:43:43,69
00:43:48,68
00:43:53,68
00:43:58,70
00:44:03,67
00:44:08,64
00:44:23,66
00:44:28,67
00:44:33,69
00:44:38,68
00:44:43,69
00:44:53,68
00:45:08,69
00:45:18,70
00:45:28,67
00:45:43,67
00:45:58,68
00:46:08,66
00:46:13,65
00:46:28,66
00:46:33,67
00:46:38,66
00:46:48,67
00:46:53,67
00:46:58,66
00:47:03,63
00:47:13,65
00:47:18,64
00:47:28,67
00:47:33,66
00:47:48,66
00:47:58,67
00:48:03,68
00:48:08,67
00:48:23,67
00:48:33,68
00:48:48,69
00:48:53,70
00:48:58,69
00:49:03,68
00:49:08,67
00:49:13,66
00:49:28,67
00:49:33,69
00:49:43,68
00:49:48,66
00:49:53,68
00:49:58,69
00:50:03,68
00:50:08,67
00:50:13,66
00:50:28,66
00:50:29,67
00:50:34,68
00:50:44,69
00:50:54,68
00:50:59,69
00:51:14,70
00:51:19,69
00:51:24,67
00:51:34,68
00:51:39,69
00:51:44,70
00:51:49,70
00:52:04,71
00:52:09,70
00:52:14,68
00:52:19,66
00:52:24,64
00:52:29,66
00:52:34,67
00:52:39,68
00:52:44,69
00:52:49,68
00:52:54,67
00:53:09,67
00:53:24,67
00:53:39,68
00:53:44,69
00:53:49,68
00:54:04,69
00:54:09,70
00:54:19,71
00:54:24,72
00:54:34,71
00:54:44,70
00:54:49,68
00:54:59,69
00:55:09,70
00:55:14,72
00:55:19,71
00:55:24,70
00:55:29,69
00:55:39,70
00:55:44,71
00:55:59,71
00:56:09,70
00:56:24,70
00:56:29,71
00:56:44,71
00:56:49,71
00:57:04,71
00:57:14,70
00:57:29,70
00:57:34,71
00:57:40,70
00:57:55,70
00:58:10,70
00:58:20,69
00:58:25,68
00:58:40,68
00:58:45,69
00:59:00,70
00:59:05,71
00:59:20,71
00:59:25,70
00:59:30,71
00:59:45,72
00:59:50,71
00:59:55,70
01:00:05,69
01:00:20,69
01:00:30,70
01:00:35,69
01:00:50,69
01:01:00,70
01:01:05,69
01:01:10,70
01:01:15,70
01:01:20,69
01:01:30,70
01:01:45,69
01:01:50,68
01:02:05,69
01:02:10,70
01:02:20,69
01:02:30,68
01:02:40,69
01:02:45,68
01:03:00,68
01:03:05,67
01:03:10,68
01:03:15,69
01:03:20,70
01:03:35,70
01:03:40,69
01:03:50,68
01:04:05,68
01:05:01,63
01:05:06,65
01:05:11,64
01:05:21,63
01:05:36,64
01:05:46,65
01:05:51,64
01:05:56,66
01:06:01,68
01:06:06,67
01:06:11,65
01:06:16,64
01:06:21,63
01:06:36,64
01:06:41,65
01:06:51,66
01:06:56,69
01:07:01,75
01:07:06,72
01:07:11,69
01:07:16,68
01:07:21,67
01:07:26,67
01:07:31,69
01:07:36,65
01:07:51,64
01:08:06,65
01:08:11,67
01:08:16,66
01:08:21,65
01:08:26,63
01:08:36,64
01:08:41,65
01:08:46,64
01:09:01,64
01:09:11,65
01:09:16,66
01:09:31,66
01:09:36,65
01:09:46,64
01:09:56,65
01:10:01,66
01:10:06,68
01:10:11,69
01:10:21,68
01:10:31,66
01:10:46,66
01:11:22,67
01:11:27,63
01:11:32,62
01:11:42,60
01:11:47,59
01:12:02,58
01:12:17,61
01:12:22,63
01:12:32,62
01:12:47,62
01:12:57,61
01:13:07,62
01:13:17,63
01:13:27,64
01:13:42,65
01:13:57,65
01:14:12,65
01:14:22,66
01:14:27,67
01:14:32,68
01:14:37,67
01:14:52,66
01:15:07,66
01:15:22,67
01:15:27,68
01:15:42,69
01:15:47,68
01:15:52,66
01:16:07,66
01:16:12,67
01:16:17,66
01:16:22,67
01:16:32,68
01:16:37,67
01:16:52,67
01:17:02,66
01:17:07,67
01:17:17,68
01:17:32,68
01:17:37,67
01:17:52,67
01:17:57,67
01:18:02,66
01:18:17,66
01:18:22,69
01:18:27,68
01:18:42,68
01:18:57,67
01:19:02,69
01:19:07,68
01:19:13,68
01:19:23,67
01:19:33,68
01:19:48,68
01:19:53,67
01:20:03,66
01:20:13,67
01:20:18,68
01:20:28,67
01:20:43,68
01:20:48,67
01:20:53,66
01:21:03,68
01:21:18,68
01:21:23,67
01:21:28,66
01:21:33,67
01:21:38,73
01:21:43,75
01:21:58,73
01:22:03,68
01:22:08,66
01:22:13,64
01:22:18,62
01:22:23,63
01:22:28,67
01:22:33,68
01:22:38,65
01:22:43,64
01:22:48,65
01:22:53,63
01:22:58,62
01:23:03,61
01:23:08,62
01:23:18,64
01:23:23,65
01:23:28,66
01:23:33,70
01:23:38,72
01:23:43,71
01:23:48,67
01:23:53,65
01:24:03,66
01:24:08,68
01:24:13,66
01:24:23,69
01:24:28,74
01:24:33,79
01:24:43,76
01:24:48,72
01:24:53,71
01:24:58,69
01:25:03,62
01:25:18,62
01:25:19,62
01:25:34,62
01:25:39,61
01:25:49,62
01:25:54,64
01:25:59,66
01:26:04,67
01:26:09,66
01:26:14,64
01:26:19,63
01:26:34,63
01:26:39,64
01:26:44,65
01:26:49,66
01:26:54,67
01:26:59,68
01:27:04,69
01:27:09,68
01:27:14,67
01:27:19,66
01:27:29,65
01:27:34,64
01:27:44,66
01:27:49,67
01:28:04,68
01:28:14,67
01:28:24,68
01:28:29,66
01:28:39,67
01:28:54,68
01:29:09,69
01:29:24,70
01:29:39,69
01:29:49,68
01:29:59,69
01:30:04,68
01:30:09,69
01:30:14,68
01:30:19,67
01:30:24,68
01:30:29,69
01:30:34,70
01:30:44,71
01:30:49,69
01:30:59,70
01:31:14,70
01:31:19,71
01:31:24,69
01:31:39,69
01:31:44,69
01:31:49,68
01:32:04,68
01:32:09,69
01:32:15,70
01:32:25,68
01:32:35,67
01:32:40,66
01:32:45,67
01:32:50,68
01:32:55,70
01:33:00,69
01:33:05,68
01:33:10,67
01:33:25,67
01:33:35,68
01:33:40,69
01:33:55,68
01:34:00,67
01:34:05,68
01:34:20,68
01:34:35,69
01:34:50,69
01:35:00,68
01:35:05,67
01:35:15,68
01:35:25,67
01:35:30,68
01:35:40,67
01:35:55,66
01:36:05,68
01:36:10,68
01:36:15,67
01:36:25,66
01:36:40,66
01:36:45,68
01:36:50,67
01:37:00,66
01:37:10,68
01:37:15,67
01:37:20,67
01:37:25,68
01:37:40,68
01:37:45,74
01:37:50,81
01:37:55,78
01:38:00,75
01:38:05,74
01:38:10,73
01:38:15,70
01:38:20,68
01:38:25,64
01:38:35,65
01:38:45,67
01:38:55,68
01:39:05,67
01:39:20,67
01:39:21,67
01:39:31,68
01:39:46,69
01:40:01,70
01:40:06,71
01:40:16,70
01:40:21,69
01:40:31,70
01:40:36,71
01:40:41,72
01:40:51,71
01:41:01,70
01:41:06,69
01:41:16,70
01:41:21,71
01:41:26,72
01:41:41,72
01:41:46,73
01:41:51,78
01:41:56,84
01:42:06,81
01:42:11,80
01:42:16,78
01:42:26,79
01:42:31,81
01:42:36,83
01:42:41,80
01:42:46,74
01:42:51,70
01:43:01,68
01:43:06,69
01:43:11,70
01:43:21,67
01:43:31,68
01:43:46,68
01:43:51,69
01:44:01,70
01:44:06,71
01:44:11,70
01:44:26,70
01:44:31,69
01:44:46,69
01:45:01,70
01:45:11,70
01:45:21,71
01:45:26,70
01:45:41,70
01:45:56,70
01:46:06,72
01:46:16,71
01:46:21,70
01:46:27,68
01:46:37,69
01:46:47,71
01:46:52,72
01:47:02,71
01:47:07,70
01:47:22,70
01:47:37,70
01:47:47,69
01:48:02,69
01:48:07,70
01:48:12,69
01:48:17,68
01:48:22,69
01:48:27,68
01:48:32,67
01:48:47,68
01:48:52,69
01:49:02,70
01:49:17,70
01:49:22,69
01:49:37,69
01:49:47,71
01:49:52,69
01:49:57,68
01:50:07,67
01:50:12,66
01:50:18,66
01:50:23,67
01:50:28,68
01:50:38,69
01:50:53,68
01:50:58,67
01:51:08,68
01:51:13,69
01:51:18,68
01:51:28,69
01:51:33,70
01:51:38,68
01:51:48,69
01:51:53,70
01:51:58,69
01:52:03,70
01:52:08,72
01:52:23,72
01:52:28,70
01:52:33,67
01:52:38,66
01:52:43,68
01:52:48,70
01:52:53,69
01:52:58,67
01:53:03,66
01:53:08,67
01:53:13,66
01:53:28,68
01:53:33,69
01:53:38,67
01:53:43,66
01:53:53,68
01:53:58,68
01:54:03,67
01:54:08,66
01:54:18,67
01:54:28,66
01:54:43,67
01:54:48,68
01:54:53,69
01:54:58,68
01:55:08,66
01:55:23,66
01:55:28,67
01:55:33,68
01:55:38,66
01:55:43,65
01:55:48,64
01:55:58,65
01:56:03,66
01:56:18,67
01:56:23,68
01:56:33,67
01:56:39,65
01:56:54,65
01:57:04,64
01:57:09,65
01:57:24,67
01:57:34,66
01:57:49,66
01:57:59,65
01:58:04,64
01:58:14,67
01:58:19,68
01:58:29,67
01:58:34,65
01:58:44,67
01:58:49,69
01:58:54,66
01:58:59,64
01:59:04,63
01:59:14,65
01:59:19,67
01:59:24,68
01:59:29,69
01:59:34,68
01:59:39,67
01:59:54,67
01:59:59,66
02:00:14,66
02:00:19,68
02:00:24,69
02:00:29,71
02:00:44,71
02:00:49,72
02:00:59,74
02:01:09,72
02:01:19,73
02:01:24,74
02:01:29,71
02:01:34,70
02:01:49,69
02:01:54,68
02:01:59,67
02:02:09,69
02:02:14,71
02:02:24,69
02:02:29,67
02:02:34,66
02:02:44,67
02:02:49,70
02:02:54,71
02:02:59,72
02:03:04,71
02:03:09,69
02:03:14,67
02:03:19,68
02:03:25,69
02:03:40,69
02:03:45,80
02:03:50,79
02:03:55,76
02:04:00,75
02:04:05,74
02:04:10,72
02:04:15,70
02:04:20,69
02:04:25,67
02:04:30,65
02:04:35,63
02:04:40,61
02:04:45,60
02:04:50,58
02:04:55,57
02:05:00,58
02:05:05,61
02:05:10,66
02:05:15,68
02:05:25,69
02:05:30,68
02:05:40,67
02:05:55,67
02:06:10,67
02:06:11,68
02:06:16,69
02:06:21,70
02:06:26,71
02:06:36,70
02:06:41,69
02:06:51,68
02:06:56,67
02:07:01,65
02:07:06,63
02:07:16,64
02:07:21,65
02:07:26,63
02:07:41,62
02:07:56,66
02:08:01,67
02:08:06,69
02:08:11,71
02:08:16,71
02:08:21,72
02:08:26,77
02:08:31,76
02:08:36,73
02:08:41,69
02:08:46,67
02:08:51,66
02:08:56,64
02:09:01,62
02:09:06,63
02:09:11,65
02:09:16,67
02:09:21,68
02:09:26,69
02:09:31,70
02:09:36,68
02:09:41,66
02:09:46,65
02:09:51,63
02:10:01,65
02:10:06,64
02:10:11,65
02:10:16,65
02:10:21,67
02:10:26,71
02:10:31,69
02:10:36,67
02:10:41,64
02:10:46,61
02:10:51,59
02:10:56,57
02:11:11,57
02:11:21,58
02:11:26,59
02:11:41,59
02:11:42,59
02:11:47,61
02:11:52,65
02:11:57,67
02:12:02,68
02:12:07,67
02:12:12,66
02:12:27,64
02:12:42,64
02:12:47,66
02:13:02,65
02:13:12,67
02:13:22,68
02:13:27,69
02:13:32,68
02:13:42,67
02:13:52,66
02:13:57,65
02:14:02,64
02:14:07,63
02:14:17,64
02:14:22,67
02:14:27,68
02:14:32,69
02:14:37,68
02:14:42,67
02:14:47,66
02:14:52,67
02:15:07,67
02:15:22,67
02:15:27,66
02:15:42,66
02:15:52,67
02:15:57,68
02:16:02,69
02:16:07,64
02:16:12,63
02:16:17,64
02:16:32,65
02:16:37,79
02:16:42,78
02:16:47,72
02:16:52,70
02:16:57,66
02:17:02,65
02:17:07,64
02:17:12,63
02:17:22,64
02:17:32,63
02:17:37,64
02:17:42,65
02:17:57,65
02:18:03,67
02:18:08,65
02:18:13,64
02:18:18,65
02:18:23,67
02:18:28,66
02:18:33,65
02:18:38,68
02:18:43,67
02:18:48,65
02:18:53,66
02:18:58,67
02:19:13,67
02:19:18,66
02:19:23,65
02:19:28,64
02:19:33,63
02:19:43,62
02:19:48,63
02:19:53,66
02:19:58,67
02:20:03,68
02:20:18,69
02:20:23,70
02:20:28,74
02:20:33,78
02:20:38,77
02:20:43,77
02:20:48,76
02:20:58,77
02:21:08,81
02:21:13,82
02:21:28,81
02:21:33,79
02:21:38,77
02:21:43,75
02:21:48,74
02:21:53,67
02:21:58,61
02:22:03,59
02:22:13,61
02:22:18,63
02:22:23,62
02:22:28,63
02:22:38,64
02:22:43,66
02:22:53,65
02:22:58,64
02:23:13,65
02:23:23,66
02:23:33,65
02:23:48,65
02:23:53,63
02:23:59,63
02:24:04,64
02:24:14,63
02:24:29,64
02:24:34,65
02:24:49,64
02:24:59,63
02:25:04,64
02:25:09,67
02:25:14,65
02:25:19,62
02:25:29,60
02:25:39,61
02:25:44,62
02:25:49,63
02:25:59,64
02:26:14,64
02:26:29,64
02:26:44,64
02:26:49,65
02:26:54,68
02:26:59,66
02:27:04,65
02:27:09,64
02:27:14,63
02:27:24,64
02:27:34,65
02:27:39,64
02:27:44,63
02:27:59,64
02:28:09,63
02:28:19,64
02:28:34,65
02:28:39,64
02:28:44,62
02:28:54,63
02:28:59,64
02:29:04,65
02:29:19,64
02:29:29,63
02:29:34,64
02:29:39,63
02:29:44,62
02:29:49,64
02:29:54,65
02:30:04,66
02:30:09,72
02:30:14,75
02:30:19,73
02:30:24,69
02:30:29,64
02:30:34,60
02:30:39,61
02:30:44,62
02:30:50,60
02:31:00,61
02:31:05,64
02:31:10,62
02:31:15,60
02:31:25,59
02:31:40,61
02:31:45,64
02:31:50,65
02:32:05,65
02:32:10,64
02:32:15,63
02:32:25,62
02:32:30,63
02:32:40,64
02:32:45,65
02:32:50,66
02:32:55,65
02:33:00,66
02:33:05,67
02:33:10,66
02:33:25,66
02:33:30,65
02:33:45,65
02:33:50,66
02:34:05,66
02:34:10,67
02:34:15,66
02:34:30,66
02:34:45,68
02:34:55,67
02:35:10,67
02:35:15,68
02:35:25,67
02:35:35,66
02:35:50,66
02:36:05,67
02:36:20,68
02:36:35,67
02:36:40,66
02:36:55,66
02:37:10,66
02:37:20,67
02:37:25,66
02:37:40,66
02:37:50,68
02:38:00,69
02:38:05,68
02:38:15,67
02:38:20,66
02:38:35,66
02:38:40,68
02:38:45,67
02:38:51,67
02:39:01,66
02:39:16,66
02:39:21,67
02:39:36,67
02:39:41,66
02:39:46,67
02:40:01,66
02:40:16,66
02:40:26,67
02:40:41,66
02:40:51,65
02:41:01,64
02:41:11,65
02:41:26,65
02:41:31,66
02:41:41,67
02:41:46,68
02:41:51,67
02:41:56,66
02:42:11,65
02:42:16,64
02:42:26,65
02:42:31,66
02:42:46,65
02:42:56,66
02:43:01,67
02:43:06,67
02:43:11,66
02:43:21,67
02:43:26,66
02:43:31,65
02:43:46,65
02:43:56,65
02:44:06,64
02:44:21,64
02:44:31,66
02:44:36,65
02:44:51,65
02:45:01,65
02:45:16,65
02:45:31,65
02:45:46,66
02:45:56,66
02:46:11,66
02:46:26,65
02:46:31,66
02:46:46,66
02:46:47,67
02:46:52,66
02:46:57,65
02:47:02,64
02:47:17,64
02:47:32,66
02:47:37,67
02:47:47,66
02:47:52,64
02:48:07,64
02:48:12,66
02:48:17,67
02:48:32,66
02:48:37,65
02:48:42,64
02:48:47,65
02:48:52,66
02:49:07,66
02:49:12,65
02:49:27,64
02:49:32,62
02:49:42,63
02:49:47,64
02:49:57,65
02:50:02,66
02:50:07,65
02:50:17,66
02:50:23,66
02:50:28,65
02:50:43,64
02:50:58,64
02:51:03,65
02:51:13,64
02:51:23,65
02:51:28,64
02:51:33,63
02:51:48,63
02:51:53,64
02:52:08,63
02:52:18,64
02:52:23,65
02:52:28,66
02:52:38,65
02:52:53,64
02:53:08,64
02:53:18,65
02:53:23,65
02:53:28,62
02:53:33,60
02:53:48,61
02:53:53,63
02:53:58,64
02:54:03,66
02:54:18,65
02:54:23,65
02:54:28,64
02:54:33,63
02:54:38,64
02:54:53,64
02:55:03,65
02:55:18,65
02:55:23,64
02:55:38,64
02:55:53,64
02:55:58,62
02:56:03,61
02:56:18,63
02:56:23,64
02:56:28,63
02:56:38,62
02:56:48,63
02:56:53,64
02:57:03,62
02:57:13,63
02:57:18,64
02:57:23,65
02:57:28,66
02:57:33,65
02:57:43,64
02:57:53,63
02:57:58,64
02:58:04,65
02:58:09,66
02:58:19,64
02:58:34,64
02:58:39,65
02:58:54,65
02:59:09,65
02:59:24,64
02:59:29,64
02:59:44,69
02:59:49,87
02:59:54,87
02:59:59,85
03:00:04,83
03:00:09,71
03:00:14,65
03:00:19,64
03:00:24,67
03:00:29,69
03:00:34,67
03:00:39,63
03:00:44,62
03:00:49,60
03:00:54,59
03:00:59,59
03:01:09,60
03:01:14,65
03:01:19,67
03:01:24,66
03:01:29,65
03:01:34,64
03:01:39,65
03:01:49,64
03:01:54,65
03:02:09,63
03:02:14,61
03:02:19,59
03:02:29,61
03:02:44,62
03:02:49,63
03:02:54,64
03:02:59,65
03:03:14,65
03:03:19,68
03:03:29,66
03:03:34,65
03:03:39,63
03:03:44,62
03:03:49,61
03:03:59,64
03:04:04,70
03:04:10,73
03:04:15,75
03:04:20,74
03:04:25,71
03:04:30,68
03:04:35,66
03:04:45,65
03:04:50,63
03:05:00,62
03:05:05,60
03:05:10,61
03:05:15,64
03:05:20,66
03:05:25,68
03:05:30,70
03:05:35,72
03:05:40,70
03:05:45,66
03:05:50,64
03:05:55,61
03:06:00,60
03:06:05,62
03:06:10,64
03:06:15,66
03:06:20,68
03:06:25,67
03:06:30,66
03:06:35,65
03:06:40,63
03:06:55,62
03:07:00,63
03:07:05,65
03:07:10,66
03:07:15,67
03:07:20,68
03:07:25,67
03:07:40,67
03:07:45,68
03:07:50,70
03:07:55,69
03:08:00,67
03:08:05,66
03:08:15,67
03:08:25,68
03:08:30,70
03:08:35,71
03:08:40,72
03:08:55,72
03:09:00,73
03:09:05,72
03:09:10,71
03:09:20,69
03:09:25,67
03:09:30,66
03:09:35,66
03:09:50,66
03:10:05,66
03:10:10,64
03:10:15,63
03:10:25,62
03:10:30,63
03:10:35,66
03:10:45,68
03:10:50,69
03:10:55,65
03:11:00,64
03:11:05,63
03:11:20,63
03:11:25,66
03:11:30,67
03:11:35,69
03:11:40,70
03:11:50,72
03:11:55,73
03:12:00,74
03:12:05,71
03:12:10,67
03:12:15,63
03:12:20,61
03:12:30,62
03:12:36,63
03:12:51,63
03:13:01,65
03:13:06,66
03:13:11,67
03:13:16,68
03:13:21,66
03:13:26,64
03:13:31,60
03:13:36,56
03:13:41,55
03:13:46,54
03:13:51,58
03:13:56,60
03:14:01,63
03:14:06,67
03:14:11,68
03:14:26,65
03:14:31,64
03:14:36,63
03:14:41,62
03:14:56,66
03:15:01,69
03:15:06,70
03:15:11,70
03:15:16,68
03:15:21,69
03:15:26,68
03:15:31,70
03:15:41,72
03:15:46,73
03:15:51,74
03:15:56,72
03:16:06,73
03:16:11,74
03:16:16,73
03:16:31,74
03:16:36,76
03:16:41,79
03:16:46,82
03:16:51,85
03:17:01,86
03:17:16,86
03:17:21,87
03:17:26,83
03:17:31,78
03:17:36,77
03:17:41,74
03:17:46,72
03:17:51,70
03:17:56,71
03:18:01,71
03:18:06,77
03:18:11,80
03:18:17,77
03:18:22,75
03:18:27,73
03:18:32,71
03:18:37,69
03:18:42,70
03:18:47,72
03:19:02,72
03:19:07,73
03:19:12,74
03:19:22,72
03:19:27,71
03:19:42,71
03:19:47,72
03:19:52,73
03:20:02,77
03:20:07,82
03:20:12,84
03:20:17,82
03:20:22,75
03:20:27,71
03:20:32,69
03:20:37,68
03:20:42,67
03:20:47,68
03:21:02,68
03:21:07,70
03:21:12,71
03:21:17,70
03:21:22,71
03:21:27,73
03:21:32,75
03:21:37,77
03:21:42,76
03:21:47,72
03:21:52,69
03:22:02,68
03:22:07,67
03:22:12,68
03:22:17,67
03:22:22,68
03:22:27,69
03:22:32,70
03:22:37,71
03:22:52,70
03:22:57,71
03:23:02,72
03:23:07,71
03:23:12,69
03:23:27,69
03:23:32,69
03:23:42,70
03:23:47,71
03:23:53,70
03:23:58,68
03:24:13,69
03:24:18,70
03:24:23,72
03:24:28,70
03:24:33,68
03:24:43,69
03:24:48,71
03:24:53,72
03:24:58,71
03:25:03,70
03:25:08,71
03:25:13,70
03:25:18,71
03:25:23,72
03:25:28,73
03:25:33,74
03:25:38,75
03:25:48,72
03:25:53,70
03:25:58,68
03:26:03,67
03:26:08,69
03:26:13,70
03:26:18,71
03:26:33,70
03:26:38,70
03:26:53,71
03:26:58,73
03:27:03,71
03:27:18,70
03:27:23,68
03:27:38,72
03:27:43,77
03:27:48,79
03:27:53,78
03:27:58,76
03:28:03,72
03:28:08,69
03:28:13,68
03:28:23,69
03:28:28,70
03:28:33,72
03:28:38,71
03:28:43,69
03:28:48,68
03:28:53,67
03:28:58,70
03:29:13,69
03:29:18,68
03:29:23,67
03:29:28,66
03:29:43,67
03:29:48,67
03:29:53,66
03:29:58,67
03:30:08,66
03:30:13,67
03:30:18,69
03:30:23,68
03:30:28,67
03:30:43,67
03:30:48,68
03:31:03,68
03:31:18,69
03:31:23,73
03:31:28,71
03:31:33,68
03:31:38,69
03:31:43,70
03:31:48,68
03:31:53,67
03:31:58,66
03:32:03,65
03:32:13,67
03:32:23,68
03:32:28,69
03:32:33,68
03:32:39,67
03:32:44,66
03:32:49,65
03:32:54,66
03:32:59,67
03:33:04,66
03:33:14,67
03:33:24,66
03:33:34,67
03:33:39,66
03:33:49,70
03:33:54,71
03:34:04,70
03:34:09,68
03:34:14,67
03:34:19,69
03:34:24,70
03:34:29,73
03:34:39,71
03:34:44,72
03:34:49,73
03:34:54,74
03:35:09,74
03:35:14,75
03:35:19,73
03:35:24,72
03:35:29,69
03:35:34,67
03:35:39,61
03:35:44,59
03:35:49,60
03:35:54,62
03:35:59,63
03:36:09,66
03:36:14,67
03:36:19,65
03:36:24,64
03:36:39,64
03:36:44,65
03:36:49,67
03:36:54,68
03:36:59,67
03:37:04,68
03:37:14,67
03:37:19,66
03:37:24,65
03:37:29,64
03:37:39,65
03:37:44,66
03:37:49,67
03:37:59,66
03:38:09,65
03:38:14,64
03:38:29,64
03:38:30,64
03:38:35,65
03:38:40,66
